	room	message_count	num_of_players	onboarding_success_rate	final_success_rate	onboarding_types	onboarding_types_fine	game_types	final_agreement	most_common_tokens	onboarding_success_rate_coarse	final_success_rate_coarse	deli_correct	moderator_messages	submits_per_user	performance_gain	unique_tokens_count	tokens_count	submits_per_user	message_entropy	best_onboarding_score
d1480150-7b01-409a-a116-3d20d90a7287	d1480150-7b01-409a-a116-3d20d90a7287	25	3	0.5833333333333334	0.5833333333333334	Counter({'BIASED': 1, 'BIASED + ODDS': 1, 'ALL_CHECKED': 1})	Counter({'U6': 1, '3U6': 1, '3U6T': 1})	Counter({'BIASED': 2, 'BIASED + ODDS': 1})	0.6666666666666666	[('need', 6), ('under', 5), ('check', 5), ('might', 5), ('think', 3)]	0.0	0.0	0	0	1.0	0.0	47	180	1.0	0.8033437314357735	0.75
15171c24-cf47-4e89-82e2-6d56b88ce3a4	15171c24-cf47-4e89-82e2-6d56b88ce3a4	29	4	0.5	0.375	Counter({'OTHER_ERROR': 2, 'BIASED': 2})	Counter({'8U': 2, '9': 1, '8': 1})	Counter({'OTHER_ERROR': 2, 'BIASED': 2})	0.5	[('number', 4), ('with', 4), ('thought', 3), ('hello', 3), ('even', 3)]	0.0	0.0	0	0	1.0	-0.125	67	212	1.0	0.9951756793098177	0.75
3c472d38-fa85-4f1e-a948-8c16cca648d9	3c472d38-fa85-4f1e-a948-8c16cca648d9	29	2	0.25	0.75	Counter({'ALL_INCORRECT': 1, 'ALL_CHECKED': 1})	Counter({'W2': 1, 'W2A7': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('with', 7), ('just', 6), ('rule', 6), ('that', 4), ('dont', 4)]	0.0	0.0	0	0	1.5	0.5	82	256	1.5	0.9293636260137187	0.5
d0035959-e9ea-4a45-b1e9-84d6431338ee	d0035959-e9ea-4a45-b1e9-84d6431338ee	59	5	0.65	0.9	Counter({'BIASED': 2, 'CORRECT': 1, 'BIASED + ODDS': 1, 'OTHER_ERROR': 1})	Counter({'E4': 2, '3E': 1, '3E4': 1, 'P3': 1})	Counter({'CORRECT': 4, 'OTHER_ERROR': 1})	0.8	[('rule', 16), ('about', 10), ('what', 8), ('vowels', 8), ('only', 8)]	0.2	0.8	0	0	1.2	0.25	132	595	1.2	0.9007357468095272	1.0
f7aeae01-77f6-4fd9-bce8-14c1baaef954	f7aeae01-77f6-4fd9-bce8-14c1baaef954	30	4	0.625	0.5	Counter({'BIASED': 2, 'OTHER_ERROR': 2})	Counter({'E6': 2, 'E': 1, '7': 1})	Counter({'ALL_CHECKED': 4})	1.0	[('picked', 5), ('this', 4), ('number', 3), ('card', 3), ('vowel', 3)]	0.0	0.0	0	0	2.0	-0.125	54	177	2.0	0.9450537400706277	0.75
d7439857-0e42-4d12-b54c-4593e6536ea4	d7439857-0e42-4d12-b54c-4593e6536ea4	51	4	0.75	0.625	Counter({'OTHER_ERROR': 2, 'CORRECT': 1, 'BIASED': 1})	Counter({'U': 2, '7U': 1, 'U2': 1})	Counter({'ALL_CHECKED': 2, 'BIASED': 1, 'CORRECT': 1})	0.5	[('think', 11), ('cards', 8), ('just', 7), ('number', 6), ('that', 6)]	0.25	0.25	0	0	1.5	-0.125	98	489	1.5	0.9952090133031388	1.0
53dd0605-f4ab-4e36-b662-fa4eb9028b93	53dd0605-f4ab-4e36-b662-fa4eb9028b93	77	5	0.65	0.5	Counter({'OTHER_ERROR': 4, 'BIASED': 1})	Counter({'U': 2, '4U': 1, 'WU': 1, '3': 1})	Counter({'BIASED': 5})	1.0	[('that', 6), ('rule', 5), ('with', 5), ('okay', 5), ('hello', 4)]	0.0	0.0	0	0	2.2	-0.15000000000000002	119	462	2.2	0.9219936708320617	0.75
7001e718-2e02-4d58-9cc3-39c79329fef1	7001e718-2e02-4d58-9cc3-39c79329fef1	30	2	0.75	1.0	Counter({'OTHER_ERROR': 1, 'CORRECT': 1})	Counter({'7G': 1, '7I': 1})	Counter({'CORRECT': 2})	1.0	[('rule', 9), ('have', 8), ('number', 7), ('that', 7), ('vowel', 6)]	0.5	1.0	0	0	1.0	0.25	70	305	1.0	0.9967916319816366	1.0
7483f1fa-d56b-42f9-8e6a-5f8243230866	7483f1fa-d56b-42f9-8e6a-5f8243230866	33	4	0.375	0.5	Counter({'OTHER_ERROR': 2, 'BIASED': 2})	Counter({'2E': 2, 'T': 1, '2': 1})	Counter({'BIASED': 4})	1.0	[('same', 6), ('chose', 4), ('have', 4), ('what', 4), ('think', 3)]	0.0	0.0	0	0	1.0	0.125	53	208	1.0	0.9911125919419406	0.5
f3162d4e-167e-45b4-8a1d-e1a325e8c372	f3162d4e-167e-45b4-8a1d-e1a325e8c372	42	4	0.625	0.8125	Counter({'OTHER_ERROR': 2, 'BIASED': 2})	Counter({'U': 2, '6U': 2})	Counter({'CORRECT': 2, 'BIASED + ODDS': 1, 'BIASED': 1})	0.5	[('vowel', 12), ('behind', 12), ('rule', 11), ('have', 10), ('need', 9)]	0.0	0.5	1	0	1.0	0.1875	93	470	1.0	0.9595537000665768	0.75
4eb21dfa-9a17-491e-9199-6dc31e1445ee	4eb21dfa-9a17-491e-9199-6dc31e1445ee	25	2	0.75	0.5	Counter({'BIASED + ODDS': 1, 'OTHER_ERROR': 1})	Counter({'76E': 1, 'E': 1})	Counter({'BIASED': 2})	1.0	[('chose', 7), ('well', 3), ('what', 3), ('think', 3), ('its', 3)]	0.0	0.0	0	0	1.0	-0.25	64	171	1.0	0.9988455359952018	0.75
d4d97ccf-79cf-4c67-bcd6-eee11c5c423a	d4d97ccf-79cf-4c67-bcd6-eee11c5c423a	36	3	0.75	0.75	Counter({'BIASED': 1, 'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'E4': 1, '3E': 1, 'E': 1})	Counter({'BIASED': 1, 'CORRECT': 1, 'OTHER_ERROR': 1})	0.3333333333333333	[('that', 14), ('vowel', 13), ('rule', 12), ('number', 10), ('have', 10)]	0.3333333333333333	0.3333333333333333	0	0	1.3333333333333333	0.0	131	548	1.3333333333333333	0.9456830342648994	1.0
0686b2d0-dddc-4052-92b2-2c274f3e4def	0686b2d0-dddc-4052-92b2-2c274f3e4def	31	4	0.625	1.0	Counter({'OTHER_ERROR': 3, 'BIASED': 1})	Counter({'U': 2, 'U6': 1, 'UV': 1})	Counter({'CORRECT': 4})	1.0	[('picked', 4), ('sounds', 4), ('side', 4), ('vowel', 3), ('then', 2)]	0.0	1.0	1	0	2.0	0.375	55	179	2.0	0.9382483931831045	0.75
97be2d88-2c19-4b89-97ba-3e09c1887d87	97be2d88-2c19-4b89-97ba-3e09c1887d87	17	3	0.6666666666666666	0.6666666666666666	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'U': 2, '8U': 1})	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	0.6666666666666666	[('think', 10), ('card', 7), ('vowel', 5), ('that', 5), ('even', 4)]	0.0	0.0	0	0	1.0	0.0	69	250	1.0	0.996782826312735	0.75
7de715c1-acfb-45e7-a4b3-1c0edfc9a265	7de715c1-acfb-45e7-a4b3-1c0edfc9a265	21	2	0.875	1.0	Counter({'CORRECT': 1, 'BIASED + ODDS': 1})	Counter({'U9': 1, '6U9': 1})	Counter({'CORRECT': 2})	0.5	[('have', 4), ('even', 3), ('number', 3), ('that', 3), ('there', 2)]	0.5	1.0	0	0	1.0	0.125	62	168	1.0	0.9983636725938131	1.0
340d338c-b371-4b85-81b5-a947c2fd60ef	340d338c-b371-4b85-81b5-a947c2fd60ef	33	5	0.75	1.0	Counter({'BIASED': 2, 'CORRECT': 2, 'OTHER_ERROR': 1})	Counter({'A2': 2, 'A9': 2, '9': 1})	Counter({'CORRECT': 5})	1.0	[('vowel', 7), ('number', 7), ('rule', 6), ('even', 6), ('make', 4)]	0.4	1.0	0	0	1.0	0.25	58	265	1.0	0.9610659395499529	1.0
a08bc0e2-7db6-4bd5-b598-a10527652527	a08bc0e2-7db6-4bd5-b598-a10527652527	12	2	0.75	1.0	Counter({'CORRECT': 1, 'BIASED': 1})	Counter({'U5': 1, '8U': 1})	Counter({'CORRECT': 2})	1.0	[('vowel', 4), ('rule', 3), ('that', 3), ('even', 3), ('number', 3)]	0.5	1.0	0	0	1.0	0.25	64	167	1.0	0.9182958340544896	1.0
4ae1ba73-5cd4-4df4-bc07-066f00d36192	4ae1ba73-5cd4-4df4-bc07-066f00d36192	32	5	0.45	0.65	Counter({'OTHER_ERROR': 3, 'BIASED': 2})	Counter({'6U': 2, '96': 1, 'ZU': 1, 'Z': 1})	Counter({'OTHER_ERROR': 3, 'BIASED + ODDS': 1, 'CORRECT': 1})	0.4	[('would', 5), ('hello', 4), ('good', 4), ('that', 4), ('picked', 3)]	0.0	0.2	1	0	1.2	0.2	71	218	1.2	0.9224807640000889	0.5
9f3b3a54-fff9-42ed-8f46-3015eeafb89b	9f3b3a54-fff9-42ed-8f46-3015eeafb89b	66	4	0.8125	0.5	Counter({'OTHER_ERROR': 2, 'CORRECT': 2})	Counter({'E9': 2, 'XE': 1, 'E': 1})	Counter({'BIASED': 4})	1.0	[('vowel', 12), ('number', 10), ('with', 10), ('card', 10), ('even', 9)]	0.5	0.0	0	0	1.75	-0.3125	107	534	1.75	0.9370381266002275	1.0
689e8bec-f44f-4625-a57b-33d966553ec0	689e8bec-f44f-4625-a57b-33d966553ec0	26	3	0.75	0.5833333333333334	Counter({'OTHER_ERROR': 2, 'BIASED + ODDS': 1})	Counter({'A': 2, '6A9': 1})	Counter({'BIASED': 2, 'BIASED + ODDS': 1})	0.6666666666666666	[('vowel', 7), ('with', 6), ('number', 4), ('have', 4), ('going', 4)]	0.0	0.0	0	0	1.6666666666666667	-0.16666666666666663	80	234	1.6666666666666667	0.9770455804590024	0.75
94f5fad4-079f-4f01-8185-d1f74f489d5b	94f5fad4-079f-4f01-8185-d1f74f489d5b	30	2	0.5	0.5	Counter({'OTHER_ERROR': 2})	Counter({'72': 2})	Counter({'BIASED': 2})	1.0	[('have', 8), ('that', 4), ('yeah', 4), ('think', 4), ('sure', 4)]	0.0	0.0	0	0	1.5	0.0	94	304	1.5	0.9967916319816366	0.5
94284d8d-b904-4a35-877c-4c13424f9447	94284d8d-b904-4a35-877c-4c13424f9447	27	3	0.5	0.5	Counter({'OTHER_ERROR': 2, 'ALL_CHECKED': 1})	Counter({'D7': 2, 'D74A': 1})	Counter({'BIASED': 3})	1.0	[('confirm', 4), ('other', 4), ('rule', 4), ('that', 4), ('have', 3)]	0.0	0.0	0	0	1.6666666666666667	0.0	83	226	1.6666666666666667	0.8707425794966053	0.5
cf36a7f9-9a5a-4796-a828-caacf8761c5b	cf36a7f9-9a5a-4796-a828-caacf8761c5b	21	3	0.8333333333333334	1.0	Counter({'OTHER_ERROR': 2, 'CORRECT': 1})	Counter({'E': 2, '7E': 1})	Counter({'CORRECT': 3})	1.0	[('because', 5), ('that', 4), ('agree', 4), ('doesnt', 4), ('with', 3)]	0.3333333333333333	1.0	0	0	1.0	0.16666666666666663	59	168	1.0	0.9821410328348752	1.0
d92f38cd-7ddd-436e-8cef-c2db85523209	d92f38cd-7ddd-436e-8cef-c2db85523209	31	3	0.5	0.0	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'I': 1, 'I2': 1, '2': 1})	Counter({'ALL_INCORRECT': 3})	1.0	[('card', 8), ('think', 6), ('third', 6), ('with', 5), ('letter', 4)]	0.0	0.0	0	0	1.0	-0.5	90	311	1.0	0.9934483466567301	0.75
580442d2-fd6e-45d5-b6ba-c010253f61d5	580442d2-fd6e-45d5-b6ba-c010253f61d5	11	2	0.75	1.0	Counter({'BIASED': 1, 'CORRECT': 1})	Counter({'U4': 1, 'U7': 1})	Counter({'CORRECT': 2})	1.0	[('think', 4), ('rule', 3), ('have', 3), ('might', 2), ('would', 2)]	0.5	1.0	0	0	1.0	0.25	60	151	1.0	0.9940302114769565	1.0
920e78a7-04c1-4b1a-92d4-cc377002b501	920e78a7-04c1-4b1a-92d4-cc377002b501	17	3	0.3333333333333333	0.9166666666666666	Counter({'BIASED': 1, 'ALL_CHECKED': 1, 'ALL_INCORRECT': 1})	Counter({'4E': 1, '94EM': 1, '4M': 1})	Counter({'CORRECT': 2, 'OTHER_ERROR': 1})	0.6666666666666666	[('know', 3), ('hello', 2), ('think', 2), ('agree', 2), ('with', 2)]	0.0	0.6666666666666666	1	0	1.3333333333333333	0.5833333333333333	27	94	1.3333333333333333	0.9878171319090818	0.5
5a040794-6280-4ea4-91d2-f2f9ce18298a	5a040794-6280-4ea4-91d2-f2f9ce18298a	41	4	0.6875	0.6875	Counter({'OTHER_ERROR': 2, 'BIASED + ODDS': 1, 'BIASED': 1})	Counter({'29U': 1, '9': 1, 'U': 1, '2U': 1})	Counter({'BIASED + ODDS': 3, 'OTHER_ERROR': 1})	0.75	[('think', 7), ('right', 4), ('vowel', 4), ('select', 4), ('verify', 4)]	0.0	0.0	0	0	1.0	0.0	119	355	1.0	0.9627987525484948	0.75
e6f1d4ad-58f5-4a83-84ae-1117b4b8f328	e6f1d4ad-58f5-4a83-84ae-1117b4b8f328	66	4	0.5625	0.6875	Counter({'OTHER_ERROR': 2, 'ALL_CHECKED': 1, 'BIASED': 1})	Counter({'I56V': 1, 'I6': 1, 'I': 1, '5V': 1})	Counter({'OTHER_ERROR': 3, 'BIASED': 1})	0.75	[('have', 10), ('think', 9), ('what', 8), ('rule', 7), ('that', 7)]	0.0	0.0	0	0	1.0	0.125	101	442	1.0	0.9415858249977906	0.75
99da9a41-d27b-4214-8725-c09c1ab2a284	99da9a41-d27b-4214-8725-c09c1ab2a284	14	2	0.5	0.75	Counter({'ALL_CHECKED': 1, 'OTHER_ERROR': 1})	Counter({'EF49': 1, 'EF': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('there', 4), ('think', 3), ('rule', 3), ('card', 3), ('else', 3)]	0.0	0.0	0	0	1.0	0.25	63	137	1.0	1.0	0.5
7126696c-48e1-4926-b57c-7e3cb15f4fa5	7126696c-48e1-4926-b57c-7e3cb15f4fa5	30	3	0.5	0.75	Counter({'OTHER_ERROR': 2, 'ALL_INCORRECT': 1})	Counter({'U': 2, 'Z4': 1})	Counter({'OTHER_ERROR': 3})	1.0	[('have', 9), ('number', 8), ('with', 7), ('even', 7), ('vowel', 6)]	0.0	0.0	0	0	1.3333333333333333	0.25	59	222	1.3333333333333333	0.9905433564265173	0.75
4bd5e51a-f889-4f78-8fa5-9643401ef79d	4bd5e51a-f889-4f78-8fa5-9643401ef79d	16	3	1.0	1.0	Counter({'CORRECT': 3})	Counter({'E5': 3})	Counter({'CORRECT': 3})	1.0	[('its', 4), ('think', 2), ('anything', 2), ('because', 2), ('rule', 2)]	1.0	1.0	0	0	1.0	0.0	42	119	1.0	0.9965119062478287	1.0
92a90ace-b6fc-4b59-b97f-bdecb4136c96	92a90ace-b6fc-4b59-b97f-bdecb4136c96	17	4	0.75	0.5	Counter({'OTHER_ERROR': 2, 'CORRECT': 1, 'BIASED': 1})	Counter({'A': 2, '7A': 1, 'A6': 1})	Counter({'BIASED': 4})	1.0	[('agree', 3), ('flip', 3), ('think', 2), ('anything', 2), ('even', 2)]	0.25	0.0	0	0	1.25	-0.25	35	93	1.25	0.9963890537299693	1.0
4cc9e43a-46cd-4ebf-a14a-a18e3ca8cf15	4cc9e43a-46cd-4ebf-a14a-a18e3ca8cf15	41	3	0.5	0.5	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'2': 1, '2I': 1, '3IR': 1})	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	1.0	[('even', 10), ('have', 9), ('rule', 8), ('vowel', 8), ('other', 8)]	0.0	0.0	0	0	1.0	0.0	97	425	1.0	0.9650174988421514	0.75
2004c992-ea0b-4566-b6d8-45dd4a048447	2004c992-ea0b-4566-b6d8-45dd4a048447	24	2	0.625	1.0	Counter({'OTHER_ERROR': 2})	Counter({'9Z': 1, 'A': 1})	Counter({'CORRECT': 2})	1.0	[('rule', 9), ('over', 6), ('that', 6), ('would', 6), ('have', 5)]	0.0	1.0	1	0	2.0	0.375	114	344	2.0	0.9949848281859701	0.75
21d5aeec-9b09-4307-a49a-bfc91af16a19	21d5aeec-9b09-4307-a49a-bfc91af16a19	10	2	0.625	0.5	Counter({'OTHER_ERROR': 1, 'BIASED': 1})	Counter({'U': 1, 'U4': 1})	Counter({'BIASED': 2})	1.0	[('other', 7), ('side', 6), ('that', 4), ('vowel', 4), ('even', 4)]	0.0	0.0	0	0	1.0	-0.125	36	162	1.0	0.8812908992306927	0.75
0128a2aa-53a2-4874-8bfe-b71ce287e7c2	0128a2aa-53a2-4874-8bfe-b71ce287e7c2	64	4	0.5625	0.75	Counter({'BIASED': 2, 'CORRECT': 1, 'OTHER_ERROR': 1})	Counter({'2U': 2, '3U': 1, 'H': 1})	Counter({'BIASED + ODDS': 2, 'BIASED': 1, 'CORRECT': 1})	0.5	[('have', 13), ('even', 11), ('rule', 9), ('numbers', 7), ('flip', 6)]	0.25	0.25	0	0	1.75	0.1875	111	479	1.75	0.9712616432331549	1.0
58de500c-2168-44d6-b14b-7b53b315c2d3	58de500c-2168-44d6-b14b-7b53b315c2d3	20	3	0.3333333333333333	0.5	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'4': 2, '4U': 1})	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	0.6666666666666666	[('even', 5), ('vowel', 4), ('other', 3), ('card', 2), ('yeah', 2)]	0.0	0.0	0	0	1.0	0.16666666666666669	42	147	1.0	0.7799302846668992	0.5
4e6c1396-5619-402d-9773-2b364e346842	4e6c1396-5619-402d-9773-2b364e346842	21	3	0.5833333333333334	0.75	Counter({'OTHER_ERROR': 3})	Counter({'E': 2, 'Z92': 1})	Counter({'OTHER_ERROR': 3})	1.0	[('its', 7), ('have', 6), ('vowel', 6), ('think', 5), ('even', 5)]	0.0	0.0	0	0	1.0	0.16666666666666663	62	196	1.0	0.8559631658263382	0.75
18400c84-c2a5-44d4-a4d3-73b9b0c108fa	18400c84-c2a5-44d4-a4d3-73b9b0c108fa	41	5	0.45	0.7	Counter({'BIASED': 2, 'BIASED + ODDS': 1, 'ALL_INCORRECT': 1, 'OTHER_ERROR': 1})	Counter({'U2': 2, 'U23': 1, '2X': 1, 'X3': 1})	Counter({'OTHER_ERROR': 5})	0.8	[('that', 12), ('rule', 8), ('just', 8), ('validate', 7), ('think', 6)]	0.0	0.0	0	0	1.6	0.24999999999999994	84	341	1.6	0.9756515455974595	0.75
9e7e0d10-3fc6-45ff-b8a4-d4d71fa84a5e	9e7e0d10-3fc6-45ff-b8a4-d4d71fa84a5e	19	3	0.75	0.5	Counter({'CORRECT': 1, 'BIASED': 1, 'OTHER_ERROR': 1})	Counter({'7A': 1, '6A': 1, 'A': 1})	Counter({'BIASED': 3})	1.0	[('vowel', 8), ('rule', 7), ('with', 7), ('card', 7), ('number', 4)]	0.3333333333333333	0.0	0	0	1.0	-0.25	56	235	1.0	0.9826301639446196	1.0
d3405602-371b-4380-a530-2f37cf1e52a1	d3405602-371b-4380-a530-2f37cf1e52a1	18	4	0.5625	0.5625	Counter({'OTHER_ERROR': 2, 'BIASED': 2})	Counter({'8E': 2, 'TE': 1, 'E': 1})	Counter({'BIASED': 3, 'OTHER_ERROR': 1})	0.75	[('flip', 2), ('vowel', 2), ('think', 2), ('rule', 2), ('click', 2)]	0.0	0.0	0	0	1.0	0.0	38	110	1.0	0.8763576394898522	0.75
3a935930-cbc8-4895-a531-0be8e7e66b0e	3a935930-cbc8-4895-a531-0be8e7e66b0e	11	3	0.6666666666666666	0.8333333333333334	Counter({'BIASED': 2, 'CORRECT': 1})	Counter({'2E': 2, 'E5': 1})	Counter({'CORRECT': 2, 'BIASED': 1})	0.6666666666666666	[('other', 4), ('side', 3), ('what', 2), ('need', 2), ('rule', 2)]	0.3333333333333333	0.6666666666666666	0	0	1.0	0.16666666666666674	35	104	1.0	0.9056185178648963	1.0
25081f71-3fd0-49b3-b27f-7fe78258bcaa	25081f71-3fd0-49b3-b27f-7fe78258bcaa	21	4	0.6875	1.0	Counter({'OTHER_ERROR': 2, 'ALL_CHECKED': 1, 'CORRECT': 1})	Counter({'DA': 1, 'A': 1, 'D9A2': 1, '9A': 1})	Counter({'CORRECT': 4})	1.0	[('turn', 4), ('that', 4), ('also', 3), ('thats', 3), ('over', 3)]	0.25	1.0	0	0	1.25	0.3125	58	167	1.25	0.8751124386426176	1.0
7e542601-981b-4028-b2f7-65695c83660b	7e542601-981b-4028-b2f7-65695c83660b	12	2	0.5	0.5	Counter({'BIASED': 2})	Counter({'U6': 2})	Counter({'BIASED': 2})	1.0	[('what', 3), ('think', 3), ('about', 3), ('chose', 2), ('cards', 2)]	0.0	0.0	0	0	1.0	0.0	65	148	1.0	1.0	0.5
4c99a5a1-4b02-4bb2-b819-76238cf9f485	4c99a5a1-4b02-4bb2-b819-76238cf9f485	15	2	0.75	1.0	Counter({'CORRECT': 1, 'BIASED': 1})	Counter({'U3': 1, 'U4': 1})	Counter({'CORRECT': 2})	1.0	[('that', 9), ('even', 5), ('what', 4), ('side', 4), ('vowel', 4)]	0.5	1.0	0	0	1.0	0.25	70	219	1.0	0.9967916319816366	1.0
24374117-8fff-4c7f-95a5-06e3f8d37c21	24374117-8fff-4c7f-95a5-06e3f8d37c21	28	3	0.5833333333333334	1.0	Counter({'OTHER_ERROR': 3})	Counter({'7': 1, 'A': 1, '8': 1})	Counter({'CORRECT': 3})	1.0	[('that', 7), ('think', 6), ('what', 4), ('answer', 3), ('rule', 3)]	0.0	1.0	1	0	1.3333333333333333	0.41666666666666663	78	247	1.3333333333333333	0.965519396197507	0.75
918bc54d-cbbb-45b9-8fe6-54eb293ecd3b	918bc54d-cbbb-45b9-8fe6-54eb293ecd3b	12	3	0.5	0.5	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'8': 1, '8A': 1, 'A': 1})	Counter({'BIASED': 3})	1.0	[('good', 5), ('think', 2), ('luck', 2), ('with', 2), ('well', 1)]	0.0	0.0	0	0	1.0	0.0	28	74	1.0	0.9808340377961402	0.75
5aac04da-fbc1-475e-a21e-4260d46e1c8b	5aac04da-fbc1-475e-a21e-4260d46e1c8b	47	2	0.25	1.0	Counter({'BIASED': 1, 'ALL_INCORRECT': 1})	Counter({'I2': 1, 'D2': 1})	Counter({'CORRECT': 2})	1.0	[('think', 12), ('probably', 6), ('dont', 6), ('its', 6), ('need', 5)]	0.0	1.0	1	0	1.0	0.75	105	438	1.0	0.9996734260048917	0.5
d14e8875-e9b3-4ad8-a7cc-eb156521c5be	d14e8875-e9b3-4ad8-a7cc-eb156521c5be	46	3	0.5	0.3333333333333333	Counter({'BIASED': 2, 'OTHER_ERROR': 1})	Counter({'6E': 2, '9W': 1})	Counter({'ALL_CHECKED': 2, 'ALL_INCORRECT': 1})	0.6666666666666666	[('flip', 7), ('that', 6), ('have', 5), ('vowel', 5), ('think', 5)]	0.0	0.0	0	0	1.0	-0.16666666666666669	99	335	1.0	0.9575989857940128	0.5
9d8da52d-75a4-4486-82a5-efa395017b96	9d8da52d-75a4-4486-82a5-efa395017b96	25	2	0.625	0.25	Counter({'OTHER_ERROR': 2})	Counter({'3': 1, 'Z3': 1})	Counter({'OTHER_ERROR': 1, 'ALL_INCORRECT': 1})	0.5	[('number', 4), ('vowel', 2), ('side', 2), ('hello', 2), ('think', 2)]	0.0	0.0	0	0	1.0	-0.375	48	133	1.0	0.9895875212220557	0.75
bf4fd601-0b61-4658-af73-071506a4d71c	bf4fd601-0b61-4658-af73-071506a4d71c	37	4	0.5	0.5	Counter({'OTHER_ERROR': 2, 'BIASED': 2})	Counter({'54': 2, 'A4': 2})	Counter({'BIASED': 4})	1.0	[('what', 5), ('rule', 5), ('this', 4), ('card', 4), ('yeah', 3)]	0.0	0.0	0	0	1.0	0.0	88	214	1.0	0.9792330908790934	0.5
94b2f56c-7856-454c-a60c-4d68dce2ee4c	94b2f56c-7856-454c-a60c-4d68dce2ee4c	22	4	0.6875	0.75	Counter({'OTHER_ERROR': 3, 'BIASED': 1})	Counter({'E': 3, 'E2': 1})	Counter({'OTHER_ERROR': 4})	1.0	[('have', 5), ('that', 4), ('test', 4), ('theory', 4), ('only', 4)]	0.0	0.0	0	0	1.0	0.0625	64	202	1.0	0.9477528103057693	0.75
e1befb45-58cc-4c62-b6c3-03643a606c5e	e1befb45-58cc-4c62-b6c3-03643a606c5e	16	3	0.5833333333333334	0.8333333333333334	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'X5': 1, 'E': 1, '2E': 1})	Counter({'CORRECT': 2, 'BIASED': 1})	0.6666666666666666	[('disprove', 3), ('could', 3), ('with', 3), ('think', 3), ('rule', 2)]	0.0	0.6666666666666666	1	0	1.3333333333333333	0.25	32	93	1.3333333333333333	0.8868595071429146	0.75
48d36a68-0da4-4897-aa6e-fefdf6ad0d30	48d36a68-0da4-4897-aa6e-fefdf6ad0d30	21	2	0.5	0.75	Counter({'OTHER_ERROR': 2})	Counter({'A': 1, 'J': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('choose', 3), ('think', 3), ('what', 3), ('submit', 3), ('kiwi', 2)]	0.0	0.0	0	0	1.0	0.25	42	129	1.0	0.9587118829771318	0.75
e937249b-8458-48bf-934b-edb2dcf54771	e937249b-8458-48bf-934b-edb2dcf54771	24	3	0.75	1.0	Counter({'OTHER_ERROR': 2, 'CORRECT': 1})	Counter({'A7': 1, 'AX': 1, 'A': 1})	Counter({'CORRECT': 3})	1.0	[('vowel', 7), ('rule', 6), ('need', 5), ('side', 5), ('other', 4)]	0.3333333333333333	1.0	0	0	1.3333333333333333	0.25	73	283	1.3333333333333333	0.7896900821428474	1.0
e92f7e3f-1cb4-4e73-8f18-1b8ee4ddab4b	e92f7e3f-1cb4-4e73-8f18-1b8ee4ddab4b	29	2	0.625	0.75	Counter({'OTHER_ERROR': 2})	Counter({'E': 1, 'XE': 1})	Counter({'OTHER_ERROR': 2})	1.0	[('think', 8), ('have', 7), ('leopard', 6), ('with', 5), ('what', 4)]	0.0	0.0	0	0	1.0	0.125	108	306	1.0	0.9922666387194963	0.75
0d3e5966-6120-4bf3-a51e-e979f635819b	0d3e5966-6120-4bf3-a51e-e979f635819b	33	2	0.875	0.75	Counter({'OTHER_ERROR': 1, 'CORRECT': 1})	Counter({'E': 1, 'E7': 1})	Counter({'ALL_CHECKED': 1, 'CORRECT': 1})	0.5	[('rule', 8), ('think', 7), ('other', 7), ('theres', 6), ('side', 6)]	0.5	0.5	0	0	1.5	-0.125	75	310	1.5	0.884963636383153	1.0
6d94ff5c-209f-4899-989d-c17bb5512ca7	6d94ff5c-209f-4899-989d-c17bb5512ca7	11	3	0.5833333333333334	0.5	Counter({'OTHER_ERROR': 2, 'BIASED': 1})	Counter({'A': 1, 'AQ': 1, 'A8': 1})	Counter({'BIASED': 3})	1.0	[('same', 2), ('sounds', 2), ('good', 2), ('submit', 2), ('what', 2)]	0.0	0.0	0	0	1.0	-0.08333333333333337	23	52	1.0	0.9922150607220181	0.75
a9a939b8-0329-4953-a970-e225b72ebdd6	a9a939b8-0329-4953-a970-e225b72ebdd6	9	2	0.75	1.0	Counter({'CORRECT': 1, 'BIASED': 1})	Counter({'E5': 1, '6E': 1})	Counter({'CORRECT': 2})	1.0	[('other', 3), ('side', 2), ('vowel', 2), ('picked', 1), ('letter', 1)]	0.5	1.0	0	0	1.0	0.25	40	90	1.0	0.9910760598382222	1.0
